State,Year,HLp,Dr,NPr,LTFr,CLEARr,EIr,EI6r,PerTscr,PerTNscr,PerNPIS,PerReferOP,PerReDirDiag,PerOPS,PerNPOS,PerD,PerDHL,PerHL3,PerLTF,PerEI,PerEI6,NPIS,ReferOP,OPS,POS,NPOS,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,Tdiag,TotPas,TotNotPas,HL,NHL,HL3,LTF,CLEAR,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC
New Jersey,2019,0.9426057813154587,3.854210305823209,8.452031839128612,4.105571847507331,0.5027230833682447,0.53414327607876,0.35609551738583994,98.91635414292523,1.0836458570747778,0,NA,NA,NA,NA,45.60099132589839,24.456521739130434,72.22222222222221,48.57496902106567,56.666666666666664,37.77777777777778,0,0,0,0,0,51,34,96526,95480,1046,NA,NA,NA,NA,NA,NA,NA,NA,NA,367,94673,807,90,277,65,392,48,51,0,34,NA
New Mexico,2019,1.4939759036144578,15.373493975903616,25.686746987951807,5.63855421686747,4.72289156626506,0.9156626506024097,0.5783132530120482,96.23411557369447,3.7658844263055373,0,NA,NA,NA,NA,59.849906191369605,9.717868338557993,35.483870967741936,21.951219512195124,61.29032258064516,38.70967741935484,0,0,0,0,0,19,12,21562,20750,812,NA,NA,NA,NA,NA,NA,NA,NA,NA,318,20217,533,31,287,11,117,98,19,0,12,0
New York,2019,1.3270019465777685,3.754444531781003,11.82742501514262,7.689213369891389,0.38839081363251754,0.8785030308354563,0.5918336207733601,97.23504790335706,2.7649520966429435,2.65770285328537,255.41057759220598,1.2178148921363952,88.81547578502827,6.1584477337219115,31.743549648162627,35.3448275862069,56.44599303135889,65.01172791243158,66.2020905923345,44.599303135888505,5748,14681,13039,12236,803,190,128,222427,216277,6150,8722,281,NA,43,201483,1685,3514,479,70,811,213719,2558,287,524,162,1663,84,189,1,128,0
North Carolina,2019,1.9547402450943536,4.928618566690893,9.314253731966687,2.4058341478084357,1.9881546082583597,1.3783424805152493,0.8520662606821542,99.22992755184934,0.7700724481506657,3.877736845182902,96.23007324429126,3.769926755708746,90.329079919409,12.589838909541513,52.91479820627802,39.66101694915255,59.401709401709404,25.829596412556054,70.51282051282051,43.58974358974359,4642,4467,4035,3527,508,165,102,120638,119709,929,0,0,0,0,115067,432,3527,508,175,589,118594,1115,234,355,139,288,238,165,0,102,0
North Dakota,2019,1.3489587724475172,8.430992327796982,26.136076216170643,13.320967877919232,4.468425933732401,1.0117190793356379,0.5901694629457886,99.31340534204136,0.6865946579586368,10.429137509484866,99.59579628132579,5.335489086499596,86.76948051948052,7.5771749298409725,32.25806451612903,16,56.25,50.967741935483865,75,43.75,1237,1232,1069,988,81,12,7,11943,11861,82,58,3,0,0,10563,163,930,78,66,99,11551,310,16,83,9,158,53,12,0,7,0
Ohio,2019,1.9445831630877257,26.800441881932777,37.060577170442336,7.634569694768541,2.6331320651927177,0.8625777454941663,0.5069535872641152,97.80214900985703,2.197850990142971,3.7809657844160953,101.1606964178507,0,3.5806132542037585,6.077348066298343,72.31523070641079,7.255787690570299,64.98054474708171,20.60024499795835,44.3579766536965,26.07003891050584,4997,5055,181,170,11,114,67,135132,132162,2970,58,0,13,0,127094,4887,99,11,0,3541,127264,4898,257,3284,167,1009,348,103,11,60,7
Oklahoma,2019,1.6564729867482162,1.6777098199116547,14.632178049609243,7.475365273530412,5.5003397893306145,0.891946992864424,0.5946313285762826,99.31453398856853,0.6854660114314639,4.691216445803602,111.36260751471254,NA,118.53658536585365,11.625514403292181,11.46589259796807,98.73417721518987,73.07692307692307,51.088534107402026,53.84615384615385,35.8974358974359,2209,2460,2916,2577,339,42,28,47413,47088,325,237,14,661,145,43822,350,1679,180,NA,78,46399,689,78,0,57,352,259,16,26,13,15
Oregon,2019,2.25587367107442,28.00643163982817,31.9902085483213,2.3038709832249396,1.7039045813434448,1.679905925268185,1.10393817946195,98.77213359565744,1.22786640434257,0,NA,NA,NA,NA,87.54688672168042,8.05484147386461,58.51063829787234,7.201800450112527,74.46808510638297,48.93617021276596,0,0,0,0,0,70,46,42187,41669,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,1166,40336,1333,94,1072,55,96,71,69,1,46,0
Pennsylvania,2019,1.2325015216068167,5.523432744978698,7.684114424832623,1.4683505782105903,0.699939135727328,0.8597078514911747,0.67711503347535,98.03541327923385,1.964586720766144,4.029975654290931,128.28015858032848,11.138380215216161,87.24061810154525,5.195681511470985,71.88118811881188,22.31404958677686,70.98765432098766,19.10891089108911,69.75308641975309,54.93827160493827,5297,6795,5928,5620,308,113,89,134074,131440,2634,2061,27,209,10,124817,1086,3350,271,590,725,130430,1010,162,563,115,193,92,113,0,89,0
Rhode Island,2019,1.5996988802107839,13.926790251246823,23.336783664251435,5.08139644302249,4.4226969041121675,1.0350992754305073,0.940999341300461,99.24355621964887,0.7564437803511393,9.758163169285782,105.59305689488909,8.678881388621022,103.74429223744292,12.235915492957746,59.67741935483871,11.486486486486488,64.70588235294117,21.774193548387096,64.70588235294117,58.82352941176471,1037,1095,1136,997,139,11,10,10708,10627,81,138,10,56,4,9382,19,803,125,90,147,10379,248,17,130,11,54,47,11,0,10,NA
South Carolina,2019,2.1261516654854713,5.70804681364568,15.859942153351083,9.78795946903672,0.3830903901775624,1.2833528070948341,0.8427988583906373,97.66898022561877,2.3310197743812324,4.583676518474534,90.97367321353948,12.369410781445884,97.10610932475883,6.480605487228004,35.990338164251206,37.24832214765101,56.75675675675676,61.71497584541063,60.36036036036037,39.63963963963964,2393,2177,2114,1977,137,67,44,53453,52207,1246,71,9,312,20,49402,395,1594,108,296,297,51379,828,111,186,63,511,20,57,10,38,6
South Dakota,2019,2.383181547365733,5.787726615031067,20.597497659375264,12.767044003745,2.1278406672908337,0,0,96.11420157068062,3.885798429319372,4.5961358413482,104.07407407407408,9.814814814814815,71.70818505338077,7.444168734491314,28.09917355371901,41.17647058823529,75,61.98347107438017,0,0,540,562,403,373,30,0,0,12224,11749,475,68,7,0,0,11134,159,305,23,53,67,11507,242,28,39,21,150,25,0,0,0,0
Tennessee,2019,1.9363242697710443,18.483095302359967,26.146245291211436,5.01097250419537,2.6639127832607703,1.1617945618626266,0.9036179925598207,99.00659943300646,0.99340056699354,0,NA,NA,NA,NA,70.69120287253142,10.476190476190476,76.36363636363637,19.16517055655296,60,46.666666666666664,0,0,0,0,0,99,77,86068,85213,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,1574,82985,2228,165,1409,126,427,227,92,7,72,5
Texas,2019,1.044362466638421,4.603830408488752,12.54044543273577,6.403803962100707,1.5355096731712188,0.34002498913809065,0.2023958268679111,98.68232186179291,1.3176781382070737,1.5921805046942339,83.71186440677965,28.016949152542374,65.94452318283052,39.94473441817624,36.71185711211534,22.68464243845252,73.90180878552972,51.06520335700452,32.55813953488372,19.379844961240313,5900,4939,3257,1956,1301,126,75,375509,370561,4948,668,24,11,0,356485,1693,1277,1277,1653,1705,365914,4647,387,1318,286,2373,569,126,0,75,NA
Utah,2019,1.9504215427205234,13.00281028480349,14.785453630300742,0.6711127888930833,1.1325028312570782,1.3212533031332578,0.9647246340338073,99.26511918392839,0.7348808160716145,4.3265802608950965,115.22055259331071,3.9263208919049926,99.74758098443417,23.70307886967524,87.94326241134752,15,82.79569892473118,4.539007092198582,67.74193548387096,49.46236559139785,2063,2377,2371,1809,562,63,46,48035,47682,353,69,326,54,2,45168,62,1686,234,81,619,46977,705,93,526,77,32,54,63,0,46,NA
Vermont,2019,3.3080365829928002,8.756567425569177,8.561977038334307,0,0,2.7242654212881883,2.5296750340533176,98.96013864818023,1.0398613518197575,6.907958746837906,126.47887323943662,0,100,9.799554565701559,102.27272727272727,37.77777777777778,82.35294117647058,0,82.35294117647058,76.47058823529412,355,449,449,405,44,14,13,5193,5139,54,92,2,0,0,4690,0,313,42,0,44,5095,44,17,27,14,0,0,14,0,13,NA
Virginia,2019,1.1213112005365526,9.745975855130784,17.867622401073106,7.1994466800804835,0.9326794097920859,0.5868544600938967,0.49253856472166335,97.97125256673512,2.028747433264887,1.1087357478202549,89.5085066162571,11.814744801512287,91.76346356916578,31.645569620253166,54.54545454545454,11.505376344086022,46.728971962616825,40.29325513196481,52.336448598130836,43.925233644859816,1058,947,869,594,275,56,47,97400,95424,1976,14,0,580,1,91039,659,NA,274,125,929,93719,1705,107,822,50,687,89,56,0,47,NA
Washington,2019,1.9518386799343799,7.280478020859528,12.968351474656032,3.70011136257499,1.999736561650561,1.4010130401982972,0.9819065751817126,99.54228499910602,0.4577150008939746,4.9215073463376084,133.13868613138686,5.742092457420925,93.65862573099415,9.75609756097561,56.14035087719298,26.80921052631579,67.48466257668711,28.53185595567867,71.77914110429448,50.306748466257666,4110,5472,5125,4625,500,117,82,83895,83511,384,1441,157,0,0,77803,347,3184,343,236,607,82428,1083,163,444,110,309,167,117,0,82,0
West Virginia,2019,0.5399276496949409,18.789482209383944,33.63749257599482,13.768155067220992,1.133848064359376,0.3239565898169645,0.21597105987797635,97.90664481683142,2.0933551831685784,0,NA,NA,NA,NA,55.85874799357945,2.8735632183908044,50,40.93097913322632,60,40,0,0,0,0,0,6,4,18917,18521,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,347,17898,623,10,337,5,255,21,6,0,4,NA
Wisconsin,2019,1.665777174000938,5.725098248508078,10.447495673831126,2.522924651884916,2.2156453673604712,0.873320071806317,0.5822133812042114,98.39282020272742,1.607179797272568,0,NA,NA,NA,NA,54.79876160990712,29.09604519774011,54.36893203883495,24.148606811145513,52.42718446601942,34.95145631067961,0,0,0,0,0,54,36,62843,61833,1010,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,61187,646,103,250,56,156,137,54,0,36,NA
Wyoming,2019,3.084832904884319,5.826906598114824,6.683804627249358,0.1713796058269066,0.8568980291345331,2.056555269922879,1.8851756640959727,98.59749915511998,1.402500844880027,3.7189374464438734,95.85253456221197,4.147465437788019,97.59615384615384,11.822660098522167,87.17948717948718,52.94117647058824,88.88888888888889,2.564102564102564,66.66666666666666,61.111111111111114,217,208,203,179,24,12,11,5918,5835,83,0,0,1,0,5618,6,178,24,9,33,5796,39,18,15,16,1,5,12,0,11,0
US,2019,1.6737237221990935,10.75425313111005,17.339428011828325,4.764781738980332,1.8206751983139786,1.032891181444739,0.7485781528002012,98.35292825238622,1.6470717476137808,2.630854507320496,110.3126273130776,8.645496065355832,77.35414459681417,11.918283244547192,62.02196014640098,15.563365505665129,65.70610043815302,27.47946319642131,61.712167172227836,44.725311762723294,93274,102893,79592,70106,9486,3662,2654,3604761,3545388,59373,16422,1261,3024,258,2594942,26583,50660,7967,8064,38127,3483913,61475,5934,32193,3899,16893,6455,3564,98,2593,61
State average,2019,1.7947296809262023,11.065738432411589,18.66942431302,5.714734685078309,1.9284550483900706,1.0731180204982333,0.7925902417921469,98.31883962543284,1.6811603745671593,2.999772218348949,106.15109000424056,12.047287714455186,83.4903024036154,11.88898470581509,57.77356896617424,25.58873205346353,63.825930942015965,31.167650017981916,58.91362934542279,42.724965798239616,1926.4583333333333,2126.2083333333335,1643.7291666666667,1447.6041666666667,196.125,75.83333333333333,54.958333333333336,74552.16666666667,73324.91666666667,1227.25,512.28125,40.32258064516129,107.14285714285714,8.862068965517242,78441.66666666667,800.4848484848485,1615.8709677419354,247.09375,259.83870967741933,785.7083333333334,72065.375,1259.5416666666667,122.72916666666667,662.9791666666666,80.52083333333333,346.4583333333333,127.375,73.85416666666667,1.9791666666666667,53.708333333333336,2.0689655172413794
State median,2019,1.7481205306923804,9.01941124289759,16.049398258518288,4.369703280050549,1.6712886282382935,0.9922145788464193,0.7259514387070529,98.53381675861627,1.466183241383741,3.3823389902832477,100.31645569620254,6.021104903786468,90.3598971722365,10.100058379126253,59.76366277310416,22.59232121922626,65.62636704809708,25.074318256183908,61.38446090121752,44.26226839037416,938.5,908,532.5,444,47.5,55,42,49328,48713.5,577.5,92.5,6,14.5,1,49402,299,1084,104.5,97,438.5,47840,755.5,90.5,319.5,55.5,218.5,81.5,54,0,39,0
State SD,2019,0.6490295955325555,8.534356440786024,9.765592528744614,4.8175939376326165,1.4038665722436285,0.5177591505425763,0.45517449502720736,1.0118882854605062,1.0118882854605058,2.579405053859246,30.59412650688582,14.945027614167445,27.823843495322908,7.906942884146487,22.658100941202886,18.586778295379155,12.323602959392218,21.782130744724167,17.104345372468075,15.922421170486318,2681.986878276668,3230.56298340031,2792.3071962590616,2498.8308392899517,362.4500919422371,107.95632161150418,83.03651038391239,87177.06193116601,85950.63471151366,1876.4708216971696,1559.3944489381229,84.0037249558114,195.99333214011708,27.62209795736925,96484.02455221106,1797.4143950619061,1995.3320315498952,393.95466902931867,364.45092004038014,1281.4356801971255,84900.73083328904,1628.79407104966,146.9771641813113,1223.7602235173035,100.55314876695982,449.20245913260555,143.99196564465936,108.31298022119584,5.353422382520714,83.33269857914281,4.511343120265679
Alabama,2020,2.0025315020875447,7.084427483800276,7.065535677176808,0,0,1.7947216292294033,1.4924527232539249,95.46249706937907,4.537502930620931,5.057336633102224,122.82405677997758,0,95.62043795620438,3.1488549618320607,100.26737967914438,28.26666666666667,58.490566037735846,0,89.62264150943396,74.52830188679245,2677,3288,3144,3045,99,95,79,55449,52933,2516,593,18,130,1,49514,275,2322,80,0,374,52559,374,106,268,62,0,0,95,0,79,0
Alaska,2020,1.5878416695020983,7.712373823295906,17.466258364523082,5.330611319042759,4.536690484291709,0.7939208347510491,0.5670863105364636,93.72807483788668,6.2719251621133205,3.776794828172848,94.29429429429429,28.82882882882883,88.21656050955414,7.2202166064981945,44.15584415584416,20.588235294117645,64.28571428571429,30.519480519480517,50,35.714285714285715,333,314,277,257,20,7,5,9407,8817,590,77,0,1,0,8406,38,179,20,96,70,8663,154,14,53,9,47,40,6,1,4,1
Arizona,2020,2.458255423199132,7.244008002405952,15.847901983602911,7.544752016946272,1.072217790969834,1.686781646769617,1.1637485780038443,98.54267601278218,1.4573239872178128,4.8642075395216855,103.70967741935485,9.005376344086022,90.6687402799378,9.662664379645513,45.70957095709571,33.935018050541515,58.51063829787234,47.60726072607261,68.61702127659575,47.340425531914896,3720,3858,3498,3160,338,129,89,77608,76477,1131,429,44,175,4,72105,539,2556,290,335,553,75265,1212,188,365,110,577,82,129,0,89,0
Arkansas,2020,1.7237280076081787,4.755111745126011,18.574655254398476,8.232287208749407,5.6169757489301,0.9213029006181646,0.5646695197337137,98.80197322057788,1.1980267794221282,0,NA,NA,NA,NA,25.6,36.25,50,44.32,53.44827586206896,32.758620689655174,0,0,0,0,0,31,19,34056,33648,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,33023,625,58,101,29,277,189,6,25,3,16
California,2020,2.1901571759855707,3.9695079560315616,6.288497907075107,0.9018294254058232,1.4195913327142877,1.6991341465193275,1.4973771591643856,99.54556893414379,0.4544310658562082,0.6288497907075108,88.21028218013143,11.789717819868574,89.87730061349694,100,63.12330885195207,55.17452541334966,66.14872364039955,14.340935446463085,77.58046614872363,68.36847946725861,2587,2282,2051,0,2051,699,616,413264,411386,1878,0,0,0,0,408799,231,0,2051,305,1787,408799,2587,901,731,596,371,584,699,0,616,0
Colorado,2020,1.8581340243091662,4.500434701079081,24.343260428564125,20.729274986788496,-0.8694021581630044,1.1080615741293192,0.8182608547416512,95.26910709065515,4.7308929093448535,5.707369461823017,186.3500597371565,0.5675029868578256,101.41048244911045,15.979137031768612,18.487394957983195,41.28787878787879,80.73394495412845,85.15406162464986,59.63302752293578,44.03669724770643,3348,6239,6327,5316,1011,65,48,61574,58661,2913,2860,50,476,10,51917,398,1980,951,19,312,57233,1428,109,154,88,1216,-51,49,16,35,13
Connecticut,2020,2.620439427534771,10.625737898465172,12.95821694934777,1.209433581939125,1.1518415066086907,1.7853543352434704,1.209433581939125,99.16333523700742,0.8366647629925758,0,NA,NA,NA,NA,82,24.661246612466126,65.93406593406593,9.333333333333334,68.13186813186813,46.15384615384615,0,0,0,0,0,62,42,35020,34727,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,368,34277,450,91,277,60,42,40,62,NA,42,NA
Delaware,2020,1.311106948866829,3.090466379471811,23.131672597864767,20.041206218392958,0.09365049634763063,0.4682524817381532,0.28095148904289197,98.29697137070791,1.7030286292920926,4.963476306424424,93.58490566037736,17.169811320754715,73.79032258064517,6.830601092896176,13.360323886639677,42.42424242424242,64.28571428571429,86.63967611336032,35.714285714285715,21.428571428571427,530,496,366,341,25,5,3,10863,10678,185,57,0,1,0,10090,131,283,25,91,33,10431,247,14,18,9,214,1,5,0,3,0
District of Columbia,2020,1.1506534067559793,2.876633516889948,24.903427303361553,20.054245089175637,2.054738226349963,0.3287581162159941,0,98.23187469723882,1.768125302761182,5.169721377496507,94.91255961844197,12.71860095389507,67.8391959798995,6.91358024691358,11.55115511551155,40,92.85714285714286,80.52805280528052,28.57142857142857,0,629,597,405,377,28,4,0,12386,12167,219,47,1,3,0,11487,195,327,27,80,34,11864,303,14,20,13,244,25,4,NA,NA,NA
Florida,2020,1.3310210485919838,39.250547710303756,46.1533977469797,4.585707554273112,2.3220002234560884,0.8646779074794638,0.5197782926983294,98.19313601564549,1.806863984354504,4.61533977469797,100,NA,0,NA,85.04367961267235,3.3910891089108914,58.75912408759124,9.935796231975582,64.96350364963503,39.05109489051095,9501,9501,0,0,0,178,107,209645,205857,3788,NA,NA,NA,NA,196356,9501,NA,NA,NA,8079,196356,9501,274,7805,161,944,478,178,0,107,0
Georgia,2020,1.802315346505604,6.832032592567755,22.616961883126137,12.951521908610038,2.8417902440251153,0.99756058713566,0.6957775523719308,96.74308838914256,3.256911610857453,5.415328901593583,126.53250773993807,0,76.20504037191094,8.123294268742978,30.207561156412154,26.380368098159508,61.395348837209305,57.2646404744255,55.348837209302324,38.604651162790695,6460,8174,6229,5723,506,119,83,123307,119291,4016,1626,88,236,11,110870,2192,3861,407,0,899,116593,2698,215,599,132,1545,339,119,0,83,0
Hawaii,2020,3.291171915332989,12.06763035622096,18.908105317501292,6.066081569437275,0.8389261744966443,1.6778523489932886,0.9034589571502323,98.62525458248473,1.374745417515275,5.594992256066082,123.41407151095734,12.687427912341406,92.99065420560748,10.753768844221105,63.82252559726962,27.27272727272727,78.43137254901961,32.081911262798634,50.98039215686274,27.450980392156865,867,1070,995,888,107,26,14,15712,15496,216,302,11,NA,1,14315,76,586,95,110,198,15203,293,51,135,40,94,13,26,NA,14,NA
Idaho,2020,3.367331999414377,31.03801669025426,38.602313210677856,10.05319408520814,-2.4400956517495485,1.317651651944756,1.0736420867698013,94.06445097319134,5.935549026808666,4.841149773071105,71.37096774193549,70.16129032258065,103.53107344632768,10.368349249658936,80.40455120101137,10.849056603773585,72.46376811594203,26.04298356510746,39.130434782608695,31.88405797101449,992,708,733,657,76,27,22,21784,20491,1293,374,38,39,5,19043,19,244,33,696,654,19700,791,69,566,50,206,-50,27,0,22,0
