State,Year,HLp,NPr,LTFr,CLEARr,Dr,EIr,EI6r,PerTscr,PerTNscr,PerNPIS,PerReferOP,PerReDirDiag,PerOPS,PerNPOS,PerD,PerDHL,PerHL3,PerLTF,PerEI,PerEI6,NPIS,ReferOP,OPS,POS,NPOS,CLEAR,EI,EI6,Birth,Tscr,TNscr,NoInPaOut,NoInReOut,PaInPaOut,PaInReOut,PaInNoOut,ReInNoOut,ReInPaOut,ReInReOut,ReInStDia,Tdiag,TotPas,TotNotPas,HL,NHL,HL3,LTF,ToEnrEIPC,ToEnrEINPC,ToEnrEI6PC,ToEnrEI6NPC
Colorado,2012,1.8040154896502387,11.135130091289405,8.36689942613645,0.21772600737158054,2.5660565154507706,0.8553521718169235,0.7309373104617346,97.94814769680723,NA,NA,NA,NA,NA,NA,23.044692737430168,70.3030303030303,65.51724137931035,75.13966480446928,47.41379310344828,40.51724137931034,NA,NA,NA,NA,NA,14,55,47,65648,64301,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,164,63585,716,116,48,76,538,55,0,47,0
Connecticut,2012,1.3547932585487454,15.688505933994474,5.473364764536932,0.4877255730775484,9.754511461550967,0.9483552809841218,0.4877255730775484,98.85094415427884,NA,NA,NA,NA,NA,NA,62.17616580310881,13.88888888888889,56.00000000000001,34.887737478411054,70,36,NA,NA,NA,NA,NA,18,35,18,37335,36906,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,359,36327,579,50,309,28,202,35,0,18,0
Delaware,2012,1.7647577869937352,18.441718874084533,8.912026824318362,0,9.617929939115857,0,0,98.98681107520308,NA,NA,NA,NA,NA,NA,52.15311004784689,18.34862385321101,35,48.32535885167464,0,0,NA,NA,NA,NA,NA,0,0,0,11449,11333,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,108,11124,209,20,88,7,101,0,0,0,0
District of Columbia,2012,2.0885547201336676,31.244778613199667,4.344193817878028,20.30075187969925,6.683375104427736,1.7543859649122808,0,86.27648839556004,NA,NA,NA,NA,NA,NA,21.390374331550802,31.25,0,13.903743315508022,84,0,NA,NA,NA,NA,NA,243,21,0,13874,11970,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,79,11596,374,25,54,0,52,21,0,0,0
Florida,2012,1.090174379448517,7.873481629350402,3.566081525662705,0.6734855055259727,3.6387598176259393,0.8091516505240105,0.5378193605279351,97.31933193130699,NA,NA,NA,NA,NA,NA,46.215384615384615,29.96005326231691,55.55555555555556,45.292307692307695,74.22222222222223,49.333333333333336,NA,NA,NA,NA,NA,139,167,111,212074,206389,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,750,204764,1625,225,525,125,736,167,0,111,0
Georgia,2012,1.8178209962294105,8.850962492558047,3.8975987299067274,1.293907521333598,3.6673943242706883,1.1351458622742607,0.6906132169081166,97.29602397355495,NA,NA,NA,NA,NA,NA,41.43497757847533,49.56709956709957,63.31877729257642,44.035874439461885,62.44541484716157,37.99126637554585,NA,NA,NA,NA,NA,163,143,87,129476,125975,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,461,124860,1115,229,232,145,491,133,10,85,2
Hawaii,2012,2.90869916509561,11.904120657150552,1.7775383786695396,1.5082143819014275,8.672232695933207,1.9391327767304067,1.3466199838405601,98.28471597225898,NA,NA,NA,NA,NA,NA,72.85067873303167,33.54037267080746,37.03703703703704,14.93212669683258,66.66666666666666,46.2962962962963,NA,NA,NA,NA,NA,28,36,25,18889,18565,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,160,18344,221,54,106,20,33,36,0,25,0
Idaho,2012,3.045588655182259,34.262872370800416,10.754734938612353,0.5234605501094508,23.03226420481584,2.9504140097078135,2.7124773960216997,99.32879561353754,NA,NA,NA,NA,NA,NA,67.22222222222223,13.223140495867769,79.6875,31.38888888888889,96.875,89.0625,NA,NA,NA,NA,NA,11,62,57,21156,21014,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,483,20294,720,64,419,51,226,61,1,56,1
Illinois,2012,NA,8.495593558371592,NA,8.495593558371592,NA,1.282109393717664,0.641054696858832,99.41675947443977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1312,198,99,155339,154433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153121,1312,NA,NA,NA,NA,189,9,96,3
Indiana,2012,1.7641619622347673,28.761923301537863,3.1268249951333464,2.3846603075725135,23.262604633054313,1.0098306404516255,0.4988320031146583,96.57943903270156,NA,NA,NA,NA,NA,NA,80.8798646362098,7.583682008368201,59.310344827586206,10.87140439932318,57.24137931034483,28.27586206896552,NA,NA,NA,NA,NA,196,83,41,85103,82192,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1911,79828,2364,145,1766,86,257,83,0,41,0
Iowa,2012,1.2655891581195453,12.154929206106466,3.3485379808579636,3.638568829593693,5.194188836448968,0.9491918685896591,0.263664407941572,98.68085549253264,NA,NA,NA,NA,NA,NA,42.73318872017354,24.36548223350254,58.333333333333336,27.54880694143167,75,20.833333333333336,NA,NA,NA,NA,NA,138,36,10,38434,37927,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,196,37466,461,48,148,28,127,36,0,10,0
Kansas,2012,2.2882169131215706,8.709986959624043,1.0333882833452255,1.2794331127131362,6.421770046502473,1.6485003567650025,1.2794331127131362,98.70555663493296,NA,NA,NA,NA,NA,NA,73.72881355932203,35.63218390804598,51.61290322580645,11.864406779661017,72.04301075268818,55.91397849462365,NA,NA,NA,NA,NA,52,67,52,41176,40643,NA,NA,NA,NA,NA,NA,183,NA,NA,NA,260,40289,354,93,167,48,42,67,0,52,0
Kentucky,2012,1.0913333082452115,44.104918526323715,4.515861965152599,1.2606781319384337,38.34719452075415,0.7150114778158281,0.35750573890791404,99.56909472422062,NA,NA,NA,NA,NA,NA,86.94539249146757,2.845927379784102,55.172413793103445,10.238907849829351,65.51724137931035,32.758620689655174,NA,NA,NA,NA,NA,67,38,19,53376,53146,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2037,50802,2344,58,1979,32,240,37,1,18,1
Louisiana,2012,1.0739565535757873,55.3901228541209,17.45993003010333,0.0488162069807176,37.89764868603043,0.6996989667236189,0.24408103490358798,98.93426920166782,NA,NA,NA,NA,NA,NA,68.41950646298473,2.8338342636324603,59.09090909090909,31.521739130434785,65.15151515151516,22.727272727272727,NA,NA,NA,NA,NA,3,43,15,62117,61455,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2328,58051,3404,66,2262,39,1073,31,12,9,6
Maine,2012,1.8653690186536902,16.86942416869424,2.67639902676399,1.9464720194647203,12.327656123276562,1.05433901054339,0.8110300081103001,97.93486894360603,NA,NA,NA,NA,NA,NA,73.07692307692307,15.131578947368421,56.52173913043478,15.865384615384615,56.52173913043478,43.47826086956522,NA,NA,NA,NA,NA,24,13,10,12590,12330,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,151,12122,208,23,128,13,33,11,2,9,1
Maryland,2012,1.122334455667789,11.798900687789576,3.697948142392587,1.7842240064462287,6.331117442228553,0.7050562606118163,0.4460560016115572,99.43769584066618,NA,NA,NA,NA,NA,NA,53.65853658536586,17.727272727272727,44.871794871794876,31.341463414634145,62.82051282051282,39.743589743589745,NA,NA,NA,NA,NA,124,49,31,69891,69498,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,439,68678,820,78,361,35,257,49,0,31,0
Massachusetts,2012,2.76464571065218,15.938182521909816,0.4008736280445661,1.8523126261369605,13.698819496281551,1.9767216831163086,1.340853169666307,99.13122122341592,NA,NA,NA,NA,NA,NA,85.94969644405897,20.181634712411707,68.5,2.515177797051171,71.5,48.5,NA,NA,NA,NA,NA,134,143,97,72976,72342,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,990,71189,1153,200,790,137,29,143,0,97,0
Michigan,2012,1.4673115591543937,10.624422585729036,5.153705414560803,0.8604604822201692,4.619314167708277,0.2898393203267939,0.18114957520424615,98.97800010757894,NA,NA,NA,NA,NA,NA,43.47826086956522,31.76470588235294,54.32098765432099,48.508098891730604,19.753086419753085,12.345679012345679,NA,NA,NA,NA,NA,95,32,20,111546,110406,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,509,109233,1173,162,347,88,569,32,0,20,0
Minnesota,2012,2.4257307139434596,8.999161475802588,2.2460469573550554,1.3476281744130332,5.420459990416867,1.242812649736464,0.8235505510301869,98.11797546462941,NA,NA,NA,NA,NA,NA,60.232945091514146,44.751381215469614,65.4320987654321,24.958402662229616,51.23456790123457,33.95061728395062,NA,NA,NA,NA,NA,90,83,55,68065,66784,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,361,66183,601,162,199,106,150,83,0,55,0
Mississippi,2012,2.0459256467547853,13.244676555307292,0.6999219317845318,1.3190836406708482,11.252591057151317,1.5613643093654939,1.130643120575013,98.87673347706885,NA,NA,NA,NA,NA,NA,84.95934959349594,18.181818181818183,48.68421052631579,5.284552845528456,76.31578947368422,55.26315789473685,NA,NA,NA,NA,NA,49,58,42,37569,37147,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,417,36655,492,76,341,37,26,58,0,42,0
Missouri,2012,1.340464605032104,19.18204849800941,6.179541829198,0.37533008940898915,12.640581225452742,0.8847066393211888,0.5361858420128416,97.89900527545208,NA,NA,NA,NA,NA,NA,65.89797344514325,10.604453870625663,60,32.21523410202656,66,40,NA,NA,NA,NA,NA,28,66,40,76202,74601,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,942,73170,1431,100,842,60,461,66,0,40,0
Montana,2012,1.2044046799724708,16.603578802477635,8.086717136958018,6.022023399862354,2.5808671713695803,0.6022023399862354,0.17205781142463866,96.29690994946566,NA,NA,NA,NA,NA,NA,15.544041450777202,46.666666666666664,28.57142857142857,48.704663212435236,50,14.285714285714285,NA,NA,NA,NA,NA,70,7,2,12071,11624,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,29,11431,193,14,15,4,94,5,2,2,0
Nebraska,2012,1.3777794787400972,4.592598262466991,1.3012361743656475,1.3395078265528724,1.9901259137356957,1.1481495656167477,0.9185196524933981,99.4140699311342,NA,NA,NA,NA,NA,NA,43.333333333333336,69.23076923076923,36.11111111111111,28.333333333333332,83.33333333333334,66.66666666666666,NA,NA,NA,NA,NA,35,30,24,26283,26129,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,51,26009,120,36,15,13,34,30,0,24,0
Nevada,2012,1.2358703843255463,10.248681235870384,5.244913338357197,1.145440844009043,3.8884702336096457,1.0248681235870383,0.8440090429540317,95.83718511670904,NA,NA,NA,NA,NA,NA,37.94117647058823,31.782945736434108,65.85365853658537,51.17647058823529,82.92682926829268,68.29268292682927,NA,NA,NA,NA,NA,38,34,28,34616,33175,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,128,32835,340,41,87,27,174,34,0,28,0
New Hampshire,2012,1.0582872028655161,28.980788016932596,10.50146532074243,3.5004884402474765,15.060240963855422,0.9768804949527842,0.81406707912732,97.76362912853163,NA,NA,NA,NA,NA,NA,51.96629213483146,7.027027027027027,61.53846153846154,36.235955056179776,92.3076923076923,76.92307692307693,NA,NA,NA,NA,NA,43,12,10,12565,12284,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,184,11928,356,13,171,8,129,12,0,10,0
New Jersey,2012,1.2799269747090398,8.761050532310714,3.7504836933334653,0.506017641164039,4.514471112345838,0.9128161370017959,0.40679849583775685,99.35724918423881,NA,NA,NA,NA,NA,NA,51.52887882219706,28.35164835164835,48.837209302325576,42.80860702151755,71.31782945736434,31.782945736434108,NA,NA,NA,NA,NA,51,92,41,101439,100787,NA,NA,NA,NA,NA,NA,315,NA,NA,NA,454,99904,883,129,325,63,378,92,0,41,0
New Mexico,2012,2.6426150399264663,52.33526742115241,39.81157005802263,5.227781926811053,7.353363589360602,2.125581662549549,1.8383408973401505,66.56342013689725,NA,NA,NA,NA,NA,NA,14.050493962678376,35.9375,69.56521739130434,76.0702524698134,80.43478260869566,69.56521739130434,NA,NA,NA,NA,NA,91,37,32,26151,17407,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,127,16496,911,46,81,32,693,37,0,32,0
New York,2012,NA,31.53247218161749,NA,31.53247218161749,NA,0,0,83.18072408744634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6342,0,0,241794,201126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194784,6342,NA,NA,NA,NA,NA,NA,NA,NA
North Carolina,2012,1.5804884541159248,7.10387968323684,2.686830371997072,1.1728888001597126,3.2524788713648767,1.3392560058561258,0.9982032341784787,99.0777599208802,NA,NA,NA,NA,NA,NA,45.78454332552693,48.59335038363171,50,37.822014051522245,84.73684210526315,63.1578947368421,NA,NA,NA,NA,NA,141,161,120,121335,120216,NA,NA,NA,NA,NA,NA,312,NA,NA,NA,390,119362,854,190,200,95,323,161,0,120,0
North Dakota,2012,2.107481559536354,32.40252897787144,15.981735159817351,9.044608359676854,7.463997190024587,2.107481559536354,0,98.8112798264642,NA,NA,NA,NA,NA,NA,23.035230352303522,28.235294117647058,66.66666666666666,49.32249322493225,100,0,NA,NA,NA,NA,NA,103,24,0,11525,11388,NA,NA,NA,NA,NA,NA,205,NA,NA,NA,84,11019,369,24,60,16,182,24,0,0,0
Ohio,2012,1.5467174009338398,28.64694904546478,9.106026388596408,1.045668102039779,18.502516138870533,0.9367443414106353,0.479264546768232,98.6270662044862,NA,NA,NA,NA,NA,NA,64.58808618504436,8.359497645211931,79.34272300469483,31.78707224334601,60.56338028169014,30.985915492957744,NA,NA,NA,NA,NA,144,129,66,139628,137711,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2547,133766,3945,213,2334,169,1254,129,0,66,0
Oklahoma,2012,1.4506959419721623,46.77514212899431,11.605567535777299,4.744167810233288,30.445010782199567,1.1174279553028819,0.9409919623603215,99.044697293309,NA,NA,NA,NA,NA,NA,65.08801341156747,4.764971023824855,77.02702702702703,24.811399832355406,77.02702702702703,64.86486486486487,NA,NA,NA,NA,NA,242,57,48,51502,51010,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1552,48624,2386,74,1478,57,592,48,9,40,8
Oregon,2012,1.868136875199344,29.32063607782385,14.216065977126714,2.0731762883309792,13.05417596938078,1.2758007928190642,0.7518111814826628,96.33059737523593,NA,NA,NA,NA,NA,NA,44.52214452214452,14.31064572425829,46.34146341463415,48.484848484848484,68.29268292682927,40.243902439024396,NA,NA,NA,NA,NA,91,56,33,45566,43894,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,572,42607,1287,82,490,38,624,56,0,33,0
Pennsylvania,2012,1.5179762281975138,16.727213776739593,1.2969117289454486,2.6675116243082524,12.770159240127628,1.1937482959611516,1.0168966965594994,95.55283299183935,NA,NA,NA,NA,NA,NA,76.34361233480176,11.886901327178304,51.94174757281553,7.753303964757709,78.64077669902912,66.99029126213593,NA,NA,NA,NA,NA,362,162,138,142023,135707,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1732,133437,2270,206,1526,107,176,162,0,138,0
Rhode Island,2012,1.0362694300518134,10.01727115716753,2.0725388601036268,1.7271157167530224,6.303972366148532,0.9499136442141624,0.5181347150259067,99.38208032955716,NA,NA,NA,NA,NA,NA,62.93103448275862,16.43835616438356,75,20.689655172413794,91.66666666666666,50,NA,NA,NA,NA,NA,20,11,6,11652,11580,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,72,11464,116,12,60,9,24,11,0,6,0
South Carolina,2012,1.6174148002968431,14.747017296824158,7.383022853119708,1.3319886590679884,6.051034194051719,0.7611363766102791,0.5137670542119385,96.85046625631198,NA,NA,NA,NA,NA,NA,41.03225806451613,26.729559748427672,64.70588235294117,50.064516129032256,47.05882352941176,31.76470588235294,NA,NA,NA,NA,NA,70,40,27,54262,52553,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,317,51778,775,85,232,55,388,40,0,27,0
South Dakota,2012,2.1629416005767843,22.43050548746295,18.745493871665463,0.7209805335255948,3.0441400304414,0,0,98.12136456531991,NA,NA,NA,NA,NA,NA,13.571428571428571,71.05263157894737,81.48148148148148,83.57142857142857,0,0,NA,NA,NA,NA,NA,9,0,0,12722,12483,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,37,12203,280,27,10,22,234,0,0,0,0
Tennessee,2012,1.0028174394728044,42.7988157203572,14.791557232223868,2.101141301752543,25.91805548923165,0.8714961081132706,0.4894704168855355,97.85514018691589,NA,NA,NA,NA,NA,NA,60.557880055788004,3.8691847075080608,44.047619047619044,34.56066945606695,86.90476190476191,48.80952380952381,NA,NA,NA,NA,NA,176,73,41,85600,83764,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,2170,80179,3585,84,2086,37,1239,72,1,41,0
Texas,2012,1.0918997996416873,13.057743477753865,10.007314668560706,0.35513245910676233,2.697946592318538,0.18551695624980122,0.15636429169626104,98.77772629341376,NA,NA,NA,NA,NA,NA,20.66166023949665,40.47151277013752,61.40776699029126,76.63892835396793,16.990291262135923,14.320388349514563,NA,NA,NA,NA,NA,134,70,59,381993,377324,NA,NA,NA,NA,NA,NA,3930,NA,NA,NA,1017,372397,4927,412,605,253,3776,70,0,59,0
Utah,2012,1.927525057825752,13.415574402467232,7.343870470316114,1.4070932922127988,4.683885890516577,1.349267540478026,1.0986892829606785,98.92079472219044,NA,NA,NA,NA,NA,NA,34.91379310344828,41.1522633744856,59,54.741379310344826,70,56.99999999999999,NA,NA,NA,NA,NA,73,70,57,52446,51880,NA,NA,NA,NA,NA,NA,210,NA,NA,NA,242,51184,696,100,142,59,381,70,0,57,0
Vermont,2012,0.528169014084507,27.288732394366196,8.098591549295774,15.669014084507042,3.697183098591549,0.35211267605633806,0.17605633802816903,99.876912256022507,NA,NA,NA,NA,NA,NA,13.548387096774196,14.285714285714285,33.33333333333333,29.677419354838708,66.66666666666666,33.33333333333333,NA,NA,NA,NA,NA,89,2,1,5687,5680,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,20,5525,155,3,17,1,46,2,0,1,0
Virginia,2012,1.6137600609419949,11.025689857367666,4.079505247226036,2.0948810728998564,4.861326891657562,1.1025689857367666,0.8018683532631031,98.36917403693515,NA,NA,NA,NA,NA,NA,44.09090909090909,33.19587628865979,61.49068322981367,37,68.32298136645963,49.68944099378882,NA,NA,NA,NA,NA,209,110,80,101421,99767,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,484,98667,1100,161,323,99,407,64,46,49,31
Washington,2012,1.8546619457089866,11.898740275068045,5.961413396921743,0.903244454079052,5.04612568345497,0,0,95.04916494007486,NA,NA,NA,NA,NA,NA,42.40890688259109,36.754176610978526,57.14285714285714,50.10121457489879,0,0,NA,NA,NA,NA,NA,75,0,0,87359,83034,NA,NA,NA,NA,NA,NA,441,NA,NA,NA,418,82046,988,154,264,88,495,0,0,0,0
